username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
StarkDimetry;2019-08-12 20:44;0;2;"Office art Pensive New York by Brent Lynch Canvas oil Painting High quality Hand painted https:// my-artwork.com/product/office -art-pensive-new-york-by-brent-lynch-canvas-oil-painting-high-quality-hand-painted/ … pic.twitter.com/yJ8qqrTfRz";;;;"1161060839715041282";https://twitter.com/StarkDimetry/status/1161060839715041282
WtiOil;2019-08-12 19:59;4;3;"Crude Oil Closing Prices (08-12-2019) West Texas Intermediate: $54.76 Brent: $58.45 #WTI #Brent #today #oilandgas #trade pic.twitter.com/H46q0Ead0o";;;#WTI #Brent #today #oilandgas #trade;"1161049722565595143";https://twitter.com/WtiOil/status/1161049722565595143
WibestB;2019-08-12 07:36;0;0;"Earlier, petroleum products such as U.S. Crude Oil WTI Futures soared 3.1% to $52.69. International Brent Oil Futures also grew by 2.9% to $57.88. #Wibest #Broker #BestBroker #Commodities #Trading #forex #Stocks #Petroleum #Gold http:// bit.ly/31ucyE6 pic.twitter.com/9wpHDvF0Dr";;;#Wibest #Broker #BestBroker #Commodities #Trading #forex #Stocks #Petroleum #Gold;"1160862597488373760";https://twitter.com/WibestB/status/1160862597488373760
WhiteOakFX;2019-08-10 11:44;3;5;"Bank Positions As of August 6th 2019 Here's your snapshot of the latest #cftc #bank #positions of $ xauusd #gold #oil $ brent #silver #copper #natgas #commodities #bank #positions #edge #trading #trader #bigmoney pic.twitter.com/I3S1bylM5A";;;#cftc #bank #positions #gold #oil #silver #copper #natgas #commodities #bank #positions #edge #trading #trader #bigmoney;"1160200267230584833";https://twitter.com/WhiteOakFX/status/1160200267230584833
anasalhajji;2019-08-07 23:09;9;39;"Watch Brent going over $60 #oil pic.twitter.com/wDnimUL6tw";;;#oil;"1159285445093707777";https://twitter.com/anasalhajji/status/1159285445093707777
wijaranakula;2019-08-07 16:53;2;3;"Crude oil looks bearish as the U.S. petroleum product inventories, including gasoline, diesel and jet fuel, are at their highest levels since Q3 2016. It should not be a surprise that WTIC is retesting the $50 level. $ WTIC $ BRENT #gasoline #oil $ USO $ CL pic.twitter.com/OC67RacFyr";;;#gasoline #oil;"1159190794361720832";https://twitter.com/wijaranakula/status/1159190794361720832
Schuldensuehner;2019-08-07 16:26;57;83;"#Oil crashed to 7mth low, deeper into bear mkt territory: Brent drops to $57/bbl, WTI to $52 after ‘shocking’ jump in US supply. pic.twitter.com/NvvMgTqwnE";;;#Oil;"1159184104681889792";https://twitter.com/Schuldensuehner/status/1159184104681889792
Jay1trader;2019-08-15 06:00;0;0;"#Brent about to take another shit #oil #wti pic.twitter.com/4ClQDPytdK";;;#Brent #oil #wti;"1161925554469318656";https://twitter.com/Jay1trader/status/1161925554469318656
ibusinessafrica;2019-08-15 05:27;0;0;"Here is what you need to know about Bonny Light & Brent Crude Oil http:// insidebusinessafricang.com/here-is-what-y ou-need-to-know-about-bonny-light-brent-crude-oil/ … pic.twitter.com/rF31QWWEEY";;;;"1161917249608925185";https://twitter.com/ibusinessafrica/status/1161917249608925185
hgloystein;2019-08-15 03:24;6;7;"Lots of #RedFlags flashing in world of #finance & #oil #Oil : #Brent #Crude curve lost most its #backwardation #Econ : US 2yr/10yr yield curve inverted for 1st time since 2007 in a classic #recession warning. Now the US 30yr yield slumped below 2% for 1st time *ever*… #OOTT pic.twitter.com/POT8FR5s4j";;;#RedFlags #finance #oil #Oil #Brent #Crude #backwardation #Econ #recession #OOTT;"1161886302825881600";https://twitter.com/hgloystein/status/1161886302825881600
wijaranakula;2019-08-14 16:37;0;0;"Something doesn't look right! U.S. consumption of crude oil and petroleum products is at a 2-year high, while the U.S. petroleum product inventories, including gasoline, diesel and jet fuel, are at their highest levels since Q3 2016. $ WTIC $ BRENT #gasoline #oil $ USO $ CL pic.twitter.com/4tYpJKcDlT";;;#gasoline #oil;"1161723511796146177";https://twitter.com/wijaranakula/status/1161723511796146177
TopOilNews;2019-08-14 03:49;4;3;"Oil Prices /Aug 13, 2019/ Brent $61.30 (+4.45%) WTI $57.10 (+3.80%) Urals $56.60";;;;"1161530172773998594";https://twitter.com/TopOilNews/status/1161530172773998594
chrisoil;2019-08-14 01:55;3;6;"Nice to note #RKH was over £5.00 a share on #SeaLion fully funded to net development fully appraised gross 1 billion rec light oil #PMO submit funding docs #FID update #PMO half year 22 Aug #RKH at 18p its the cheapest oil stock on the markets and leverage on #Brent climbing pic.twitter.com/KGMXdzzjoE";;;#RKH #SeaLion #PMO #FID #PMO #RKH #Brent;"1161501636407308288";https://twitter.com/chrisoil/status/1161501636407308288
baryal111;2019-08-13 17:45;4;13;"#API : Crude: +3.7 Mb Gasoline: +3.7 Mb Distillate: -1.3 Mb Cushing: -2.5 Mb #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale";;;#API #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale;"1161378225488105472";https://twitter.com/baryal111/status/1161378225488105472
chrisoil;2019-08-13 12:32;1;5;"#RKH #RockhopperExporation best leveraged play on #Brent #SeaLion 1 billion barrels light oil gross pic.twitter.com/Ysnaq1gCHk";;;#RKH #RockhopperExporation #Brent #SeaLion;"1161299591314251779";https://twitter.com/chrisoil/status/1161299591314251779
WtiOil;2019-08-13 11:59;5;8;"Today's Crude Oil Prices: WTI: $56.77 (+1.84) Brent : $60.58 (+2.01) #crude #economics #business";;;#crude #economics #business;"1161291314576666627";https://twitter.com/WtiOil/status/1161291314576666627
go_markets;2019-08-12 22:51;1;4;"#Brent Crude - A symmetrical triangle is identified. The Breakout point on either the support or resistance trend line could set the bearish or bullish trend direction. #oil #commodities #markets #ChinaUS #tradewar #OPEC #gomarkets #traders #trading pic.twitter.com/Lvfk7Y6A8o";;;#Brent #oil #commodities #markets #ChinaUS #tradewar #OPEC #gomarkets #traders #trading;"1161092786365579264";https://twitter.com/go_markets/status/1161092786365579264
rajsingh1508481;2019-08-12 16:06;0;0;"Trade War Worries Will Keep Brent ~$60 Unless OPEC Makes Draconian Oil Output Cuts Hot off the press #fintech pic.twitter.com/j8pPraEByU";;;#fintech;"1160990913008680961";https://twitter.com/rajsingh1508481/status/1160990913008680961
WtiOil;2019-08-12 16:00;4;8;"Today's Crude Oil Prices: WTI: $54.74 (+0.24) Brent : $58.49 (-0.04) #oil #crudeoil #oilexploration";;;#oil #crudeoil #oilexploration;"1160989328086118400";https://twitter.com/WtiOil/status/1160989328086118400
RiittaIlonen;2019-08-12 00:31;1;2;""Meanwhile, prices for brent crude - the international oil market - fell 0.3 per cent a barrel. #gold , another perceived #SafeHaven , was little changed at just under $1,500 per troy ounce." https:// amp.ft.com/content/ce1c32 fa-bca4-11e9-b350-db00d509634e?__twitter_impression=true …";;;#gold #SafeHaven;"1160755774068539392";https://twitter.com/RiittaIlonen/status/1160755774068539392
wijaranakula;2019-08-11 15:53;0;1;"Traders ran Brent crude up 2% on Friday on CNBC's headline, " Oil jumps more than 3% on European stock draw despite demand slowdown forecast". Since when does Wall Street look at European inventory??? $ WTIC $ BRENT #gasoline #oil $ USO $ CL pic.twitter.com/xzokGHwwi2";;;#gasoline #oil;"1160625320472350721";https://twitter.com/wijaranakula/status/1160625320472350721
jessicaisummers;2019-08-09 15:40;5;15;"It’s all about the narrowing WTI-Brent spread. Some banks see it tightening even further due to increased U.S. oil demand #markets #commodities #chartpatterns #oilmarket #WTI #Brent #OOTT pic.twitter.com/A6M6aP9q8M";;;#markets #commodities #chartpatterns #oilmarket #WTI #Brent #OOTT;"1159897300342333440";https://twitter.com/jessicaisummers/status/1159897300342333440
IEA;2019-08-09 05:16;24;28;"Our August oil market report is out now: • We lowered global growth forecasts for 2019 & 2020 by 100kb/d & 50kb/d • Global oil supply held steady in July above 100mb/d • ICE Brent slid below $57/bbl in August to lowest level in 7 months Read more http:// bit.ly/2GVZRds pic.twitter.com/i8a9EnHgCW";;;;"1159740229701558272";https://twitter.com/IEA/status/1159740229701558272
chigrl;2019-08-08 11:53;7;22;"Brazil's #Petrobras sells off its entire $320 mln hedge position as crude falls https://www. lse.co.uk/news/brazils-p etrobras-sells-off-320-mln-hedge-position-as-crude-falls-g3ubmtq88cfg24p.html … #brent #oil pic.twitter.com/hu0K7Rsqoq";;;#Petrobras #brent #oil;"1159477722936238080";https://twitter.com/chigrl/status/1159477722936238080
AdaptToReality;2019-08-07 13:12;1;2;"#Oil 56.18 /bbl Brent Crude $ RJI = 4.89 --> Uh oh... 1.47% 5-Year US Treasury Yield $ IEI vs $ RJI "Nothing to See Here Folks" pic.twitter.com/IwFNVEvjOu";;;#Oil;"1159135312888631297";https://twitter.com/AdaptToReality/status/1159135312888631297
CompositeTrader;2019-08-07 11:30;0;4;"$ WTI $ CRUDE $ BRENT $ OIL #Oil is back in the EQ Zone and there is a significant bearish momentum. A consolidation might happen in this zone. Afterwards a liquidity hunt above, which will be our entry, and finally a down move to the Range Low; might be the ongoing scenario. pic.twitter.com/q0ywpcxSN3";;;#Oil;"1159109599686995969";https://twitter.com/CompositeTrader/status/1159109599686995969
DittoTrade;2019-08-07 06:52;2;7;"Brent Crude Oil in a Descending Path Is Close to a Potential Reversal Area https://www. dittotrade.com/daily-analysis /charts-trade-ideas/brent-crude-oil-in-a-descending-path-is-close-to-a-potential-reversal-area/ … pic.twitter.com/0BYM4mhnTK";;;;"1159039555305115649";https://twitter.com/DittoTrade/status/1159039555305115649
NRT_English;2019-08-15 05:22;0;3;"#Crude #oil prices (August 15) http://www. nrttv.com/En/News.aspx?i d=14467&MapID=5 … #NRTnews #Brent #WTI pic.twitter.com/0lO2RpBVJV";;;#Crude #oil #NRTnews #Brent #WTI;"1161916135861837824";https://twitter.com/NRT_English/status/1161916135861837824
RiverviewToyota;2019-08-14 16:30;0;0;"Keep your ride cool this season with an oil and filter service. pic.twitter.com/uhM6taDCwx";;;;"1161721681276284928";https://twitter.com/RiverviewToyota/status/1161721681276284928
brentlee18;2019-08-14 05:04;0;6;"Hurry up and go .Scotland is bleeding the other countries in UK dry . The Snp will soon cock it up . Proud Celt,bollocks if Im sending my children to fight wars for The Eu thats what NATO is for and when the price of oil goes tits up & cars are electric there goes the economy";;;;"1161549014464176128";https://twitter.com/brentlee18/status/1161549014464176128
Brent_Mazur;2019-08-14 02:12;0;3;"I'm looking forward to messing with the green screen again this weekend at the @NHRA Lucas Oil Nationals, Brainerd, Minnesota. Pic is me and my bro from 2016. @MelloYello pic.twitter.com/LGoKNPiAwN";;@NHRA @MelloYello;;"1161505755356377089";https://twitter.com/Brent_Mazur/status/1161505755356377089
Forex24PRO;2019-08-13 17:58;0;1;"BRENT Crude Oil Forecast and analysis August 14, 2019 https:// goo.gl/fb/JbTXVz #brentoilforecast #commodities";;;#brentoilforecast #commodities;"1161381655220752385";https://twitter.com/Forex24PRO/status/1161381655220752385
ARaj_Energy;2019-08-13 15:00;1;3;"Given how muted sentiment was for #oil and risk, this rally could last a bit longer... $60+ Brent and high $50s WTI certainly feels better, but I’m going to stick my neck out and say this move isn’t one to get excited about... #OOTT";;;#oil #OOTT;"1161336754433122306";https://twitter.com/ARaj_Energy/status/1161336754433122306
Neha_1007;2019-08-13 14:11;1;16;"Oil prices shoot up nearly 5%; brent past 61$ and WTI over 57$ Oil prices jumped more than 4%, extending the rally for a fourth-straight day despite a weak start on Tuesday.";;;;"1161324380405714945";https://twitter.com/Neha_1007/status/1161324380405714945
chrisoil;2019-08-13 11:55;1;4;"Brent climbing leverage play on oil is the almighty #RKH #RockHopperExploration 1 billion gross #SeaLion rec oil";;;#RKH #RockHopperExploration #SeaLion;"1161290253233205248";https://twitter.com/chrisoil/status/1161290253233205248
IEA;2019-08-13 10:55;10;11;"Our August oil market report is out now: • We lowered global growth forecasts for 2019 & 2020 by 100kb/d & 50kb/d • Global oil supply held steady in July above 100mb/d • ICE Brent slid below $57/bbl in August to lowest level in 7 months Read more http:// bit.ly/2Ku7hqh pic.twitter.com/wmf0nciaKa";;;;"1161275144515575808";https://twitter.com/IEA/status/1161275144515575808
World_Oil_Price;2019-08-13 09:00;5;7;"Today I dropped again. #Oil #Brent 58.18$ (-0.06)";;;#Oil #Brent;"1161246028202426369";https://twitter.com/World_Oil_Price/status/1161246028202426369
Ole_S_Hansen;2019-08-13 05:46;3;12;"Crude #oil traders have struggled for direction in recent months and it shows with the combined net-long in #WTI and #Brent struggling to move out of its 400k to 450k lots range #OOTT pic.twitter.com/UhzqIdaCJM";;;#oil #WTI #Brent #OOTT;"1161197407754969094";https://twitter.com/Ole_S_Hansen/status/1161197407754969094
kallanish;2019-08-12 08:45;1;1;"#Crude #prices jump on #production cut #expectations https://www. kallanishenergy.com/2019/08/12/cru de-prices-jump-on-production-cut-expectations/ … #brent #OPEC #oil pic.twitter.com/hXJn2yp3io";;;#Crude #prices #production #expectations #brent #OPEC #oil;"1160879855271055361";https://twitter.com/kallanish/status/1160879855271055361
WtiOil;2019-08-09 20:00;5;5;"Crude Oil Closing Prices (08-09-2019) West Texas Intermediate: $52.54 Brent: $57.38 #WTI #Brent #today #crude #engineering pic.twitter.com/i4cUq1DyZ0";;;#WTI #Brent #today #crude #engineering;"1159962566715695104";https://twitter.com/WtiOil/status/1159962566715695104
staunovo;2019-08-09 14:48;5;11;"Money managers reduced net-length in Brent crude oil futures and options by 12,840 contracts to 263,500 in the week ending Aug. 6. ICE #OOTT";;;#OOTT;"1159884134921244672";https://twitter.com/staunovo/status/1159884134921244672
aeberman12;2019-08-09 09:35;6;13;"Brent didn’t reach $69 with -840 kb/d supply-demand deficit in 2Q 2019. Difficult to get excited about higher oil prices with balanced to over-supplied market going forward. #OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC pic.twitter.com/fPJ8Ld0sLn";;;#OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC;"1159805341506375681";https://twitter.com/aeberman12/status/1159805341506375681
aeberman12;2019-08-09 08:40;4;4;"Brent forward curves signal market confidence in oil supply Brent price has fallen -$4.51 (7%) since last Friday, August 2. 12-month spreads have eased $1.14 (41%) & 6-month spreads, $0.65 (34%). #OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC pic.twitter.com/9KYmEmtkLW";;;#OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC;"1159791626560135169";https://twitter.com/aeberman12/status/1159791626560135169
OilSands_Brent;2019-08-08 23:02;1;6;"ok........and..........that's it? You made a phone call? Wow very impressive, now that's progress! #TrudeauMustGo";;;#TrudeauMustGo;"1159646096810864641";https://twitter.com/OilSands_Brent/status/1159646096810864641
Schuldensuehner;2019-08-07 18:44;32;56;"Saudis are discussing options w/ producers to halt oil ’s slide. Opec’s cuts are doing little to stem #oil ’s plunge on demand fears. Brent has dropped 14% this month, almost erased gains for year https://www. bloomberg.com/news/articles/ 2019-08-07/saudis-are-discussing-options-to-halt-oil-slide-with-producers … pic.twitter.com/Qg7TmXkaFt";;;#oil;"1159218826128580610";https://twitter.com/Schuldensuehner/status/1159218826128580610
BrentSanfordND;2019-08-07 18:32;1;13;"Great to learn more about WBI Energy's North Bakken Expansion Project, which will have the capacity to take over half of the flared gas in ND. Projects like this are essential for the future of ND's oil and gas industry and a great step forward in responsible energy development. pic.twitter.com/BUxcd85szc";;;;"1159215879944581121";https://twitter.com/BrentSanfordND/status/1159215879944581121
Alexios1201;2019-08-07 12:32;0;1;"#oil Brent near $56 WTI under $51 Not good pic.twitter.com/ERlDkDhETD";;;#oil;"1159125112307814407";https://twitter.com/Alexios1201/status/1159125112307814407
archivesalem;2019-08-14 14:14;0;1;"Ojiichan means “grandpa” in Japanese. “I wanted to play around with Japanese vodka; hence the name Ojiichan, for my grandfather in Japan. It's essentially a symmetry of lemon oil meeting perfumed orange." - Brent , bartender pic.twitter.com/PtaEdSTD7g";;;;"1161687568389267456";https://twitter.com/archivesalem/status/1161687568389267456
CMCMarkets;2019-08-14 11:35;0;0;"Prices are indicative only. #OPEC #Oil #CRUDE #Brent #WTI #Commodities #OOTT $ WTI $ CRUDE $ BRENT pic.twitter.com/DT1NaVDPtW";;;#OPEC #Oil #CRUDE #Brent #WTI #Commodities #OOTT;"1161647564384546817";https://twitter.com/CMCMarkets/status/1161647564384546817
BrentAllpress;2019-08-13 18:29;2;9;"Nationalism is being used as an ideology by a coalition of mutual self-interest between national and corporate Oil and Gas interests. This won’t stop the structural economic shift to cheap clean renewables where intermittent supply is stabilised by very efficient big batteries.";;;;"1161389289227186176";https://twitter.com/BrentAllpress/status/1161389289227186176
baryal111;2019-08-13 18:00;4;11;"#EIA Expectations: Crude: +4.8 Mb Gasoline: -0.7 Mb Distillate: -0.4 Mb Cushing: -2.9 Mb #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale";;;#EIA #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale;"1161381952978661378";https://twitter.com/baryal111/status/1161381952978661378
ElCryptoChief;2019-08-13 15:33;0;0;"Brent Crude Oil | $ BCOUSD | $ BCO $ USD short then long Long or short it on WCX: http:// wcex.com/trade/BCO-USD pic.twitter.com/D2H2DRcTzK";;;;"1161344924362715136";https://twitter.com/ElCryptoChief/status/1161344924362715136
AbansGroup;2019-08-13 06:16;0;0;"#Brentoil prices under pressure on fear of global slowdown and built-in US oil inventory; view the detailed report – https:// bit.ly/2Z0vtZx pic.twitter.com/01tdZ8p0mm";;;#Brentoil;"1161204985532575744";https://twitter.com/AbansGroup/status/1161204985532575744
The_AMEGroup;2019-08-12 23:26;0;1;"#OIL BRENT US$58.44/bbl+0.26%. Africa Oil Corp, a Canadian oil and gas company with assets in Africa, is pleased to announce a significant oil discovery on the Orinduik Block, offshore #Guyana . https:// bit.ly/2OSe6Gs pic.twitter.com/Whib4GpZPU";;;#OIL #Guyana;"1161101652037783552";https://twitter.com/The_AMEGroup/status/1161101652037783552
Forex24PRO;2019-08-12 15:28;0;1;"BRENT Crude Oil Forecast and analysis August 13, 2019 https:// goo.gl/fb/HPGsvk #brentoilforecast #commodities";;;#brentoilforecast #commodities;"1160981414419947521";https://twitter.com/Forex24PRO/status/1160981414419947521
World_Oil_Price;2019-08-11 09:00;6;10;"Tonight I'm sleeping. #Oil #Brent 58.39$";;;#Oil #Brent;"1160521250562854914";https://twitter.com/World_Oil_Price/status/1160521250562854914
sterlinghousetr;2019-08-10 23:18;0;0;"Oil enters bear market as US-China trade war dents prices Brent crude oil has entered a so-called bear market in a further volatile day for global stocks linked to the escalation in the US-China trade war. https:// news.sky.com/story/markets- nervous-as-us-china-trade-dispute-worsens-11778460 … #sterlinghousetrust pic.twitter.com/YEeYMvRly2";;;#sterlinghousetrust;"1160374785446166534";https://twitter.com/sterlinghousetr/status/1160374785446166534
WtiOil;2019-08-09 12:00;4;7;"Today's Crude Oil Prices: WTI: $54.42 (+1.88) Brent : $58.84 (+1.46) #petroleum #corp #oilexploration";;;#petroleum #corp #oilexploration;"1159841767614640131";https://twitter.com/WtiOil/status/1159841767614640131
BrentAllpress;2019-08-08 23:41;17;47;"From the start to the finish Russian political disruption has been about oil and gas.";;;;"1159655805374746624";https://twitter.com/BrentAllpress/status/1159655805374746624
proshare;2019-08-08 09:37;13;9;"Brent Crude Oil Budget 2019 cc: @AsoRock @FMPRng @NNPCgroup @BudgITng @MinOfFinance @NGRPresident @officialNESG @LagosChamber https://www. proshareng.com/infographicdet ails/394 … pic.twitter.com/kd7F8fXTcC";;@AsoRock @FMPRng @NNPCgroup @BudgITng @MinOfFinance @NGRPresident @officialNESG @LagosChamber;;"1159443625740296192";https://twitter.com/proshare/status/1159443625740296192
WeElectrolytes;2019-08-07 12:59;1;3;"#rre are we ok if the price of Brent Crude ( oil ) is at $50?";;;#rre;"1159131933248577540";https://twitter.com/WeElectrolytes/status/1159131933248577540
Schuldensuehner;2019-08-07 02:15;28;45;"Fragile calm returns to stock mkts as Yuan steadies. Asia equities not able to fully follow through rebound on Wall St after PBOC set Yuan daily fix marginally stronger than 7 a dollar. Bonds continue rally w/US 10y yield at 1.68%, Gold at 6y high, Brent Oil w/ $58.85 in bear mkt pic.twitter.com/cEdGPofe9X";;;;"1158969780721901569";https://twitter.com/Schuldensuehner/status/1158969780721901569
WtiOil;2019-08-06 20:00;3;4;"Crude Oil Closing Prices (08-06-2019) West Texas Intermediate: $53.49 Brent: $58.74 #WTI #Brent #today #oilandgas #engineering pic.twitter.com/HsrHffNP59";;;#WTI #Brent #today #oilandgas #engineering;"1158875401025966081";https://twitter.com/WtiOil/status/1158875401025966081
JavierBlas;2019-08-06 19:17;51;50;"CHART OF THE DAY: Brent crude oil enters bear market, down ~21% from its most recent peak in April. Brent trading at $58.94 a barrel on demand fears (linked to US-China trade war) #OOTT #OPEC pic.twitter.com/pcuRetznqn";;;#OOTT #OPEC;"1158864825096769537";https://twitter.com/JavierBlas/status/1158864825096769537
mnicoletos;2019-08-06 18:11;4;29;"Food for thought... #Gold ($1,474) #Oil #Brent ($58.9) Expect #Gold_miners to continue to #outperform given that a big part of their costs is #energy related.";;;#Gold #Oil #Brent #Gold_miners #outperform #energy;"1158848216735080448";https://twitter.com/mnicoletos/status/1158848216735080448
AyaxForex;2019-08-06 16:05;0;2;"#WTI / Weekly & H4 Outlook Update / Three Ideas / Elliott Wave Analysis #elliottwave #forexsignals #swingtrading #forex #trading #forecast #forextrading #forexanalysis #waveanalysis #brent #oil #energy Full Analysis Here: http:// bit.ly/2T8WV1X JOIN US: http:// bit.ly/2YrSQI9 pic.twitter.com/fIl1HuGWTs";;;#WTI #elliottwave #forexsignals #swingtrading #forex #trading #forecast #forextrading #forexanalysis #waveanalysis #brent #oil #energy;"1158816354193092611";https://twitter.com/AyaxForex/status/1158816354193092611
afro_insider;2019-08-13 18:07;0;0;"IIF expects world Brent oil prices to average $65/b in 2019, $62/b in 2020 – Daily News Egypt https:// afroinsider.com/iif-expects-wo rld-brent-oil-prices-to-average-65-b-in-2019-62-b-in-2020-daily-news-egypt/ … pic.twitter.com/ZGqLXY8OuO";;;;"1161383680247570435";https://twitter.com/afro_insider/status/1161383680247570435
baryal111;2019-08-13 15:02;4;10;"#EIA Reuters Poll: Crude: -2.7 Mb Distillate: +0.9 Mb #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale";;;#EIA #OOTT #Oil #energy #Brent #WTI #OPEC #crudeoil #crude #CL_F #shale;"1161337152959078401";https://twitter.com/baryal111/status/1161337152959078401
SDouraya;2019-08-13 12:52;0;3;"Today's Crude Oil Prices: WTI: $56.77 (+1.84) Brent : $60.58 (+2.01)";;;;"1161304485563518977";https://twitter.com/SDouraya/status/1161304485563518977
Alexios1201;2019-08-13 11:21;0;1;"#oil Brent above $60";;;#oil;"1161281745720922119";https://twitter.com/Alexios1201/status/1161281745720922119
trader_blitz;2019-08-13 07:51;0;1;"Brent Crude Oil | $ BCOUSD | $ BCO $ USD Oil W TF Long or short it on WCX: http:// wcex.com/trade/BCO-USD pic.twitter.com/tc956YR6nF";;;;"1161228658142535687";https://twitter.com/trader_blitz/status/1161228658142535687
NRT_English;2019-08-12 13:00;0;2;"#Crude #oil prices (August 12) http://www. nrttv.com/En/News.aspx?i d=14434&MapID=5 … #NRTnews #Brent #WTI pic.twitter.com/Qh3HJmllkw";;;#Crude #oil #NRTnews #Brent #WTI;"1160944030710022150";https://twitter.com/NRT_English/status/1160944030710022150
IQWealth;2019-08-12 05:02;0;0;"In the commodity markets, Brent crude oil prices bounce back, while gold trades just below the psychological US$1500 threshold. #IQLowdown #globalmarkets https:// investmentquorum.com/the-lowdown-12 082019 … pic.twitter.com/mbn7RJ5RXl";;;#IQLowdown #globalmarkets;"1160823766248767488";https://twitter.com/IQWealth/status/1160823766248767488
